DateTime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),Temperature,Relative_Humidity,Absolute_Humidity,CO_GT,timestamp
2004-03-19 09:00:00,1819.0,1582.0,575.0,1833.0,1716.0,13.6,58.8,0.912,6.2,2004-03-19 09:00:00
2004-03-19 10:00:00,1427.0,1275.0,701.0,1980.0,1398.0,13.9,57.1,0.9032,4.0,2004-03-19 10:00:00
2004-03-19 11:00:00,1390.0,1191.0,759.0,1879.0,1268.0,14.5,54.4,0.8917,3.3,2004-03-19 11:00:00
2004-03-19 12:00:00,1283.0,1117.0,813.0,1751.0,1188.0,15.5,50.1,0.8744,2.8,2004-03-19 12:00:00
2004-03-19 13:00:00,1304.0,1157.0,793.0,1801.0,1171.0,16.1,47.6,0.8655,3.0,2004-03-19 13:00:00
2004-03-19 14:00:00,1364.0,1202.0,771.0,1875.0,1250.0,16.3,47.1,0.864,3.3,2004-03-19 14:00:00
2004-03-19 15:00:00,1410.0,1268.0,724.0,1957.0,1344.0,16.4,47.5,0.8791,3.5,2004-03-19 15:00:00
2004-03-19 16:00:00,1476.0,1280.0,708.0,1955.0,1378.0,16.1,50.2,0.9094,4.0,2004-03-19 16:00:00
2004-03-19 17:00:00,1522.0,1320.0,690.0,1953.5,1435.0,16.0,50.7,0.9142,4.6,2004-03-19 17:00:00
2004-03-19 18:00:00,1442.0,1301.0,704.0,1952.0,1372.0,15.8,50.3,0.8989,4.1,2004-03-19 18:00:00
2004-03-19 19:00:00,1469.0,1344.0,677.0,1997.0,1471.0,15.5,50.6,0.884,4.5,2004-03-19 19:00:00
2004-03-19 20:00:00,1467.0,1292.0,698.0,1942.0,1439.0,15.4,51.4,0.8956,3.9,2004-03-19 20:00:00
2004-03-19 21:00:00,1421.0,1202.0,748.0,1854.0,1429.0,15.2,53.1,0.9117,4.0,2004-03-19 21:00:00
2004-03-19 22:00:00,1175.0,945.0,904.0,1604.0,1081.0,14.7,57.6,0.9573,2.2,2004-03-19 22:00:00
2004-03-19 23:00:00,1215.0,912.0,948.0,1547.0,993.0,14.2,58.3,0.938,2.1,2004-03-19 23:00:00
2004-03-20 00:00:00,1127.0,802.0,1064.0,1447.0,837.0,13.8,57.9,0.9085,1.7,2004-03-20 00:00:00
2004-03-20 01:00:00,1090.0,773.0,1105.0,1429.0,761.0,13.9,55.9,0.8842,1.6,2004-03-20 01:00:00
2004-03-20 02:00:00,1017.0,718.0,1182.0,1382.0,650.0,13.9,55.6,0.8765,1.3,2004-03-20 02:00:00
2004-03-20 03:00:00,997.0,677.0,1252.0,1359.0,591.0,13.8,55.1,0.8666,1.3,2004-03-20 03:00:00
2004-03-20 04:00:00,945.0,646.0,1308.0,1332.0,505.0,13.8,54.6,0.8574,1.8,2004-03-20 04:00:00
2004-03-20 05:00:00,956.0,661.0,1260.0,1351.0,518.0,13.6,55.1,0.856,0.8,2004-03-20 05:00:00
2004-03-20 06:00:00,966.0,622.0,1317.0,1342.0,571.0,13.6,59.0,0.9129,0.8,2004-03-20 06:00:00
2004-03-20 07:00:00,1064.0,728.0,1161.0,1461.0,842.0,13.5,58.4,0.896,1.1,2004-03-20 07:00:00
2004-03-20 08:00:00,1300.0,935.0,902.0,1623.0,1145.0,13.8,58.0,0.9083,2.1,2004-03-20 08:00:00
2004-03-20 09:00:00,1348.0,998.0,834.0,1689.0,1218.0,14.6,53.1,0.8765,2.4,2004-03-20 09:00:00
2004-03-20 10:00:00,1425.0,1068.0,776.0,1764.0,1341.0,15.0,52.3,0.8881,2.6,2004-03-20 10:00:00
2004-03-20 11:00:00,1474.0,1061.0,768.0,1768.0,1406.0,15.4,52.1,0.9046,2.8,2004-03-20 11:00:00
2004-03-20 12:00:00,1490.0,1039.0,782.0,1757.0,1422.0,16.3,50.0,0.9158,2.6,2004-03-20 12:00:00
2004-03-20 13:00:00,1495.0,1040.0,809.0,1735.0,1373.0,17.1,47.9,0.9281,2.6,2004-03-20 13:00:00
2004-03-20 14:00:00,1376.0,953.0,900.0,1636.0,1153.0,19.0,42.9,0.937,2.1,2004-03-20 14:00:00
2004-03-20 15:00:00,1305.0,884.0,980.0,1573.0,927.0,19.5,42.3,0.9476,1.7,2004-03-20 15:00:00
2004-03-20 16:00:00,1283.0,844.0,1036.0,1539.0,766.0,19.5,42.3,0.9493,1.6,2004-03-20 16:00:00
2004-03-20 17:00:00,1392.0,967.0,930.0,1649.0,941.0,19.1,43.8,0.9556,2.1,2004-03-20 17:00:00
2004-03-20 18:00:00,1452.0,1063.0,856.0,1774.0,1146.0,18.5,46.3,0.9744,2.3,2004-03-20 18:00:00
2004-03-20 19:00:00,1633.0,1199.0,734.0,1919.0,1417.0,17.4,51.6,1.0159,3.5,2004-03-20 19:00:00
2004-03-20 20:00:00,1625.0,1191.0,733.0,1885.0,1442.0,17.1,51.3,0.9914,3.9,2004-03-20 20:00:00
2004-03-20 21:00:00,1535.0,1108.0,785.0,1820.0,1323.0,16.4,53.8,0.9964,3.3,2004-03-20 21:00:00
2004-03-20 22:00:00,1323.0,973.0,864.0,1712.0,1125.0,16.2,55.4,1.0132,2.3,2004-03-20 22:00:00
2004-03-20 23:00:00,1309.0,937.0,905.0,1672.0,1036.0,15.9,57.7,1.0356,2.1,2004-03-20 23:00:00
2004-03-21 00:00:00,1456.0,999.0,835.0,1714.0,1202.0,15.7,58.6,1.0396,2.8,2004-03-21 00:00:00
2004-03-21 01:00:00,1300.0,872.0,941.0,1577.0,1054.0,15.1,60.9,1.0398,2.1,2004-03-21 01:00:00
2004-03-21 02:00:00,1203.0,823.0,1004.0,1526.0,903.0,15.6,56.6,0.9951,1.6,2004-03-21 02:00:00
2004-03-21 03:00:00,1195.0,836.0,987.0,1554.0,885.0,15.2,57.9,0.9941,1.6,2004-03-21 03:00:00
2004-03-21 04:00:00,1117.0,802.0,1029.0,1539.0,818.0,15.4,57.8,1.0021,1.8,2004-03-21 04:00:00
2004-03-21 05:00:00,1062.0,711.0,1136.0,1461.0,700.0,14.9,60.6,1.0196,1.1,2004-03-21 05:00:00
2004-03-21 06:00:00,947.0,594.0,1300.0,1390.0,580.0,14.5,63.0,1.0316,0.7,2004-03-21 06:00:00
2004-03-21 07:00:00,1065.0,687.0,1143.0,1492.0,815.0,14.2,66.2,1.063,0.8,2004-03-21 07:00:00
2004-03-21 08:00:00,1155.0,734.0,1062.0,1528.0,1035.0,14.5,65.3,1.0704,1.2,2004-03-21 08:00:00
2004-03-21 09:00:00,1220.0,782.0,996.0,1560.0,1067.0,15.3,62.1,1.073,1.4,2004-03-21 09:00:00
2004-03-21 10:00:00,1301.0,862.0,914.0,1633.0,1114.0,16.3,59.0,1.0868,1.7,2004-03-21 10:00:00
2004-03-21 11:00:00,1279.0,870.0,911.0,1646.0,1000.0,18.9,49.6,1.07,1.8,2004-03-21 11:00:00
2004-03-21 12:00:00,1267.0,883.0,953.0,1617.0,906.0,19.4,46.1,1.0249,1.8,2004-03-21 12:00:00
2004-03-21 13:00:00,1239.0,848.0,981.0,1568.0,822.0,20.8,41.6,1.0091,1.9,2004-03-21 13:00:00
2004-03-21 14:00:00,1128.0,742.0,1144.0,1507.0,610.0,21.4,40.3,1.0126,1.3,2004-03-21 14:00:00
2004-03-21 15:00:00,1243.0,916.0,962.0,1669.0,657.0,21.2,39.3,0.9791,1.6,2004-03-21 15:00:00
2004-03-21 16:00:00,1208.0,853.0,1060.0,1506.0,647.0,20.3,38.0,0.8942,1.9,2004-03-21 16:00:00
2004-03-21 17:00:00,1306.0,938.0,961.0,1607.0,762.0,19.4,41.3,0.9206,2.3,2004-03-21 17:00:00
2004-03-21 18:00:00,1546.0,1151.0,769.0,1874.0,1122.0,18.5,43.8,0.9252,3.8,2004-03-21 18:00:00
2004-03-21 19:00:00,1501.0,1071.0,823.0,1744.0,1130.0,17.8,48.1,0.9689,3.5,2004-03-21 19:00:00
2004-03-21 20:00:00,1605.0,1153.0,769.0,1840.0,1637.0,17.9,46.9,0.952,4.3,2004-03-21 20:00:00
2004-03-21 21:00:00,1316.0,974.0,883.0,1673.0,1272.0,17.4,49.1,0.9688,2.8,2004-03-21 21:00:00
2004-03-21 22:00:00,1195.0,898.0,933.0,1594.0,1098.0,17.0,51.7,0.9914,1.9,2004-03-21 22:00:00
2004-03-21 23:00:00,1211.0,896.0,920.0,1624.0,1066.0,16.4,55.1,1.0198,1.9,2004-03-21 23:00:00
2004-03-22 00:00:00,1161.0,815.0,995.0,1582.0,909.0,16.1,60.0,1.0919,1.7,2004-03-22 00:00:00
2004-03-22 01:00:00,1095.0,767.0,1050.0,1547.0,818.0,15.8,60.5,1.0805,1.5,2004-03-22 01:00:00
2004-03-22 02:00:00,897.0,563.0,1417.0,1355.0,472.0,16.3,57.0,1.0491,0.6,2004-03-22 02:00:00
2004-03-22 03:00:00,842.0,468.0,1813.0,1274.0,394.0,16.9,53.9,1.0309,0.4,2004-03-22 03:00:00
2004-03-22 04:00:00,854.0,481.0,1756.0,1304.0,396.0,16.1,55.9,1.0153,1.8,2004-03-22 04:00:00
2004-03-22 05:00:00,845.0,472.0,1786.0,1278.0,378.0,16.5,53.9,1.0049,0.3,2004-03-22 05:00:00
2004-03-22 06:00:00,942.0,586.0,1480.0,1373.0,432.0,16.4,54.0,0.9979,0.6,2004-03-22 06:00:00
2004-03-22 07:00:00,1090.0,768.0,1072.0,1538.0,699.0,15.7,57.6,1.0195,1.2,2004-03-22 07:00:00
2004-03-22 08:00:00,1514.0,1230.0,732.0,1996.0,1252.0,15.8,53.7,0.9571,3.6,2004-03-22 08:00:00
2004-03-22 09:00:00,1379.0,1252.0,711.0,1962.0,1237.0,17.4,42.1,0.8281,3.7,2004-03-22 09:00:00
2004-03-22 10:00:00,1074.0,854.0,1032.0,1484.0,772.0,17.9,38.4,0.7793,1.8,2004-03-22 10:00:00
2004-03-22 11:00:00,1090.0,868.0,1026.0,1509.0,766.0,18.5,36.7,0.7764,1.6,2004-03-22 11:00:00
2004-03-22 12:00:00,1110.0,964.0,947.0,1577.0,829.0,21.0,29.6,0.7263,1.9,2004-03-22 12:00:00
2004-03-22 13:00:00,1102.0,994.0,955.0,1599.0,783.0,21.3,28.1,0.7067,2.0,2004-03-22 13:00:00
2004-03-22 14:00:00,1100.0,1021.0,952.0,1607.0,822.0,21.3,26.1,0.6539,2.2,2004-03-22 14:00:00
2004-03-22 15:00:00,1094.0,1003.0,965.0,1574.0,813.0,21.3,26.8,0.6681,2.1,2004-03-22 15:00:00
2004-03-22 16:00:00,1076.0,1034.0,964.0,1544.0,813.0,21.3,24.2,0.606,2.3,2004-03-22 16:00:00
2004-03-22 17:00:00,1152.0,1062.0,928.0,1606.0,850.0,20.2,28.5,0.6682,2.6,2004-03-22 17:00:00
2004-03-22 18:00:00,1407.0,1249.0,720.0,1932.0,1276.0,17.0,43.1,0.8264,3.8,2004-03-22 18:00:00
2004-03-22 19:00:00,1438.0,1325.0,678.0,1993.0,1401.0,15.6,47.4,0.8347,4.4,2004-03-22 19:00:00
2004-03-22 20:00:00,1425.0,1325.0,678.0,1965.0,1356.0,15.3,47.4,0.8178,4.5,2004-03-22 20:00:00
2004-03-22 21:00:00,1279.0,1131.0,775.0,1758.0,1243.0,14.5,49.7,0.8177,3.3,2004-03-22 21:00:00
2004-03-22 22:00:00,1132.0,916.0,920.0,1561.0,1083.0,13.9,52.0,0.8231,2.0,2004-03-22 22:00:00
2004-03-22 23:00:00,1006.0,729.0,1142.0,1370.0,795.0,14.5,49.4,0.8106,1.1,2004-03-22 23:00:00
2004-03-23 00:00:00,982.0,700.0,1204.0,1359.0,735.0,13.8,51.4,0.8071,0.9,2004-03-23 00:00:00
2004-03-23 01:00:00,969.0,636.0,1271.0,1309.0,684.0,14.0,51.3,0.8163,0.8,2004-03-23 01:00:00
2004-03-23 02:00:00,941.0,621.0,1298.0,1330.0,714.0,13.0,56.8,0.8444,0.7,2004-03-23 02:00:00
2004-03-23 03:00:00,892.0,522.0,1522.0,1285.0,456.0,11.0,70.0,0.9215,0.5,2004-03-23 03:00:00
2004-03-23 04:00:00,855.0,478.0,1701.0,1261.0,401.0,10.1,76.8,0.9483,1.8,2004-03-23 04:00:00
2004-03-23 05:00:00,834.0,459.0,1908.0,1212.0,361.0,8.8,80.5,0.9147,0.3,2004-03-23 05:00:00
2004-03-23 06:00:00,909.0,567.0,1542.0,1287.0,418.0,9.6,75.4,0.9004,0.5,2004-03-23 06:00:00
2004-03-23 07:00:00,1061.0,745.0,1178.0,1429.0,616.0,9.8,75.0,0.9093,1.1,2004-03-23 07:00:00
2004-03-23 08:00:00,1441.0,1124.0,851.0,1829.0,1089.0,10.0,74.2,0.9117,3.0,2004-03-23 08:00:00
2004-03-23 09:00:00,1498.0,1325.0,684.0,1843.0,1329.0,11.2,69.7,0.9232,3.8,2004-03-23 09:00:00
2004-03-23 10:00:00,1343.0,1185.0,760.0,1857.0,1311.0,12.0,62.9,0.8803,3.4,2004-03-23 10:00:00
2004-03-23 11:00:00,1308.0,1166.0,792.0,1794.0,1236.0,12.8,55.8,0.821,3.0,2004-03-23 11:00:00
2004-03-23 12:00:00,1209.0,1097.0,837.0,1746.0,1147.0,13.1,54.8,0.8234,2.7,2004-03-23 12:00:00
2004-03-23 13:00:00,1310.0,1207.0,770.0,1847.0,1301.0,13.8,53.4,0.8351,3.5,2004-03-23 13:00:00
2004-03-23 14:00:00,1171.0,1064.0,881.0,1639.0,1097.0,16.0,42.4,0.7674,2.8,2004-03-23 14:00:00
2004-03-23 15:00:00,1112.0,980.0,924.0,1589.0,900.0,14.1,49.8,0.7971,1.9,2004-03-23 15:00:00
2004-03-23 16:00:00,1132.0,927.0,944.0,1570.0,781.0,12.0,61.1,0.8537,2.0,2004-03-23 16:00:00
2004-03-23 17:00:00,1225.0,1111.0,818.0,1719.0,1013.0,13.6,54.6,0.8465,3.0,2004-03-23 17:00:00
2004-03-23 18:00:00,1065.0,953.0,962.0,1514.0,790.0,13.7,49.5,0.7695,1.9,2004-03-23 18:00:00
2004-03-23 19:00:00,1236.0,1084.0,854.0,1688.0,1059.0,11.7,57.1,0.7822,2.7,2004-03-23 19:00:00
2004-03-23 20:00:00,1309.0,1126.0,812.0,1722.0,1205.0,11.5,58.2,0.7867,3.3,2004-03-23 20:00:00
2004-03-23 21:00:00,1089.0,884.0,1006.0,1487.0,975.0,12.6,54.2,0.7881,1.7,2004-03-23 21:00:00
2004-03-23 22:00:00,1000.0,776.0,1141.0,1375.0,896.0,12.0,54.9,0.7664,1.3,2004-03-23 22:00:00
2004-03-23 23:00:00,1041.0,782.0,1105.0,1425.0,911.0,11.0,61.4,0.8057,1.3,2004-03-23 23:00:00
2004-03-24 00:00:00,1045.0,756.0,1137.0,1411.0,902.0,11.1,62.2,0.8199,1.2,2004-03-24 00:00:00
2004-03-24 01:00:00,997.0,744.0,1151.0,1405.0,832.0,10.8,62.5,0.8082,1.1,2004-03-24 01:00:00
2004-03-24 02:00:00,948.0,634.0,1320.0,1326.0,715.0,11.3,60.0,0.8025,0.9,2004-03-24 02:00:00
2004-03-24 03:00:00,878.0,551.0,1493.0,1272.0,683.0,10.6,61.6,0.7856,0.6,2004-03-24 03:00:00
2004-03-24 04:00:00,908.0,559.0,1477.0,1287.0,721.0,10.2,62.7,0.7813,1.8,2004-03-24 04:00:00
2004-03-24 05:00:00,892.0,522.0,1572.0,1255.0,648.0,10.9,58.6,0.7628,0.6,2004-03-24 05:00:00
2004-03-24 06:00:00,954.0,561.0,1496.0,1255.0,612.0,10.8,57.2,0.7382,0.8,2004-03-24 06:00:00
2004-03-24 07:00:00,1045.0,751.0,1186.0,1403.0,800.0,10.4,59.2,0.7455,1.2,2004-03-24 07:00:00
2004-03-24 08:00:00,1383.0,1109.0,832.0,1706.0,1173.0,11.0,57.3,0.7501,3.1,2004-03-24 08:00:00
2004-03-24 09:00:00,1597.0,1395.0,652.0,1738.0,1519.0,11.2,56.9,0.7565,4.4,2004-03-24 09:00:00
2004-03-24 10:00:00,1318.0,1124.0,762.0,1770.0,1287.0,12.1,54.9,0.7734,3.4,2004-03-24 10:00:00
2004-03-24 11:00:00,1138.0,898.0,950.0,1505.0,966.0,15.1,44.3,0.7535,1.7,2004-03-24 11:00:00
2004-03-24 12:00:00,1098.0,842.0,1012.0,1440.0,828.0,15.6,40.6,0.7146,1.5,2004-03-24 12:00:00
2004-03-24 13:00:00,1118.0,927.0,959.0,1477.0,825.0,16.9,34.6,0.6597,1.7,2004-03-24 13:00:00
2004-03-24 14:00:00,1170.0,1009.0,879.0,1566.0,872.0,16.6,35.6,0.6697,2.2,2004-03-24 14:00:00
2004-03-24 15:00:00,1112.0,842.0,1015.0,1494.0,680.0,11.3,63.9,0.8554,1.8,2004-03-24 15:00:00
2004-03-24 16:00:00,1390.0,1028.0,829.0,1730.0,1002.0,9.6,81.1,0.972,2.7,2004-03-24 16:00:00
2004-03-24 17:00:00,1353.0,1096.0,774.0,1783.0,1159.0,11.7,69.1,0.9497,2.8,2004-03-24 17:00:00
2004-03-24 18:00:00,1260.0,1050.0,828.0,1722.0,979.0,10.7,68.5,0.8794,2.7,2004-03-24 18:00:00
2004-03-24 19:00:00,1501.0,1302.0,681.0,1733.0,1311.0,10.7,67.3,0.8643,4.5,2004-03-24 19:00:00
2004-03-24 20:00:00,1273.0,1130.0,795.0,1744.0,1071.0,10.8,65.7,0.8486,3.5,2004-03-24 20:00:00
2004-03-24 21:00:00,1179.0,955.0,928.0,1571.0,899.0,10.3,66.3,0.8336,2.6,2004-03-24 21:00:00
2004-03-24 22:00:00,1047.0,809.0,1064.0,1435.0,766.0,10.1,66.9,0.8248,1.7,2004-03-24 22:00:00
2004-03-24 23:00:00,973.0,739.0,1186.0,1354.0,589.0,10.4,61.1,0.7717,1.3,2004-03-24 23:00:00
2004-03-25 00:00:00,997.0,737.0,1168.0,1341.0,631.0,10.3,59.9,0.7516,1.3,2004-03-25 00:00:00
2004-03-25 01:00:00,970.0,621.0,1400.0,1249.0,479.0,11.0,58.4,0.7686,1.0,2004-03-25 01:00:00
2004-03-25 02:00:00,902.0,568.0,1450.0,1253.0,479.0,9.1,68.1,0.789,0.7,2004-03-25 02:00:00
2004-03-25 03:00:00,921.0,538.0,1564.0,1224.0,417.0,9.5,68.2,0.8091,0.7,2004-03-25 03:00:00
2004-03-25 04:00:00,858.0,490.0,1707.0,1212.0,378.0,9.3,72.3,0.8496,0.5,2004-03-25 04:00:00
2004-03-25 05:00:00,878.0,457.0,1935.0,1158.0,344.0,9.9,66.8,0.8152,0.5,2004-03-25 05:00:00
2004-03-25 06:00:00,893.0,540.0,1604.0,1268.0,413.0,7.6,83.2,0.8695,0.6,2004-03-25 06:00:00
2004-03-25 07:00:00,1038.0,697.0,1260.0,1383.0,605.0,8.1,79.0,0.8544,1.1,2004-03-25 07:00:00
2004-03-25 08:00:00,1320.0,1035.0,902.0,1721.0,991.0,8.7,74.6,0.8429,2.7,2004-03-25 08:00:00
2004-03-25 09:00:00,1353.0,1235.0,740.0,1937.0,1175.0,8.6,75.1,0.8415,3.5,2004-03-25 09:00:00
2004-03-25 10:00:00,1133.0,933.0,969.0,1552.0,923.0,9.7,69.7,0.8389,2.3,2004-03-25 10:00:00
2004-03-25 11:00:00,1066.0,849.0,1039.0,1468.0,829.0,11.0,64.4,0.8447,1.6,2004-03-25 11:00:00
2004-03-25 12:00:00,1027.0,809.0,1081.0,1442.0,733.0,13.6,53.0,0.8209,1.3,2004-03-25 12:00:00
2004-03-25 13:00:00,1106.0,935.0,958.0,1570.0,819.0,14.2,48.4,0.778,2.0,2004-03-25 13:00:00
2004-03-25 14:00:00,1038.0,907.0,976.0,1492.0,723.0,14.2,46.3,0.7438,1.9,2004-03-25 14:00:00
2004-03-25 15:00:00,1084.0,924.0,986.0,1501.0,786.0,16.0,41.3,0.7462,1.9,2004-03-25 15:00:00
2004-03-25 16:00:00,1105.0,982.0,939.0,1545.0,850.0,17.7,35.4,0.7094,2.2,2004-03-25 16:00:00
2004-03-25 17:00:00,1102.0,957.0,968.0,1527.0,820.0,17.1,37.4,0.7225,2.0,2004-03-25 17:00:00
2004-03-25 18:00:00,1240.0,1137.0,836.0,1748.0,991.0,14.9,40.5,0.6835,2.9,2004-03-25 18:00:00
2004-03-25 19:00:00,1443.0,1418.0,666.0,1865.0,1454.0,13.4,47.8,0.7293,5.2,2004-03-25 19:00:00
2004-03-25 20:00:00,1389.0,1341.0,692.0,1982.0,1488.0,12.6,52.5,0.7642,4.6,2004-03-25 20:00:00
2004-03-25 21:00:00,1183.0,989.0,904.0,1539.0,1205.0,12.2,53.2,0.7555,2.5,2004-03-25 21:00:00
2004-03-25 22:00:00,1014.0,798.0,1083.0,1376.0,909.0,10.6,56.1,0.714,1.5,2004-03-25 22:00:00
2004-03-25 23:00:00,979.0,736.0,1154.0,1324.0,769.0,9.9,59.5,0.7276,1.2,2004-03-25 23:00:00
2004-03-26 00:00:00,1048.0,787.0,1098.0,1373.0,835.0,9.6,61.1,0.7323,1.7,2004-03-26 00:00:00
2004-03-26 01:00:00,1024.0,753.0,1131.0,1357.0,793.0,9.7,61.6,0.7425,1.4,2004-03-26 01:00:00
2004-03-26 02:00:00,974.0,690.0,1208.0,1313.0,733.0,9.4,62.6,0.7398,1.2,2004-03-26 02:00:00
2004-03-26 03:00:00,862.0,561.0,1449.0,1219.0,502.0,8.2,68.5,0.7455,0.6,2004-03-26 03:00:00
2004-03-26 04:00:00,925.0,602.0,1398.0,1263.0,562.0,8.0,69.4,0.7459,0.7,2004-03-26 04:00:00
2004-03-26 05:00:00,952.0,654.0,1210.0,1312.0,832.0,7.7,72.4,0.7655,0.8,2004-03-26 05:00:00
2004-03-26 06:00:00,1005.0,713.0,1130.0,1363.0,924.0,8.0,71.8,0.7711,0.9,2004-03-26 06:00:00
2004-03-26 07:00:00,1122.0,842.0,1015.0,1438.0,974.0,8.5,66.3,0.7375,1.6,2004-03-26 07:00:00
2004-03-26 08:00:00,1351.0,1201.0,783.0,1828.0,1307.0,9.8,59.6,0.7214,3.4,2004-03-26 08:00:00
2004-03-26 09:00:00,1408.0,1278.0,682.0,1928.0,1481.0,11.2,57.0,0.7544,3.8,2004-03-26 09:00:00
2004-03-26 10:00:00,1304.0,1142.0,772.0,1747.0,1405.0,14.8,44.1,0.7407,3.1,2004-03-26 10:00:00
2004-03-26 11:00:00,1207.0,1098.0,826.0,1664.0,1195.0,16.8,35.3,0.6729,2.7,2004-03-26 11:00:00
2004-03-26 12:00:00,1099.0,1014.0,948.0,1503.0,868.0,19.2,27.1,0.5976,2.0,2004-03-26 12:00:00
2004-03-26 13:00:00,1106.0,1068.0,915.0,1535.0,874.0,19.1,26.2,0.5741,2.3,2004-03-26 13:00:00
2004-03-26 14:00:00,1009.0,916.0,1015.0,1391.0,738.0,16.3,30.8,0.5683,1.9,2004-03-26 14:00:00
2004-03-26 15:00:00,962.0,776.0,1152.0,1279.0,550.0,14.2,36.8,0.5922,1.3,2004-03-26 15:00:00
2004-03-26 16:00:00,1093.0,933.0,976.0,1454.0,777.0,13.4,41.0,0.6292,1.9,2004-03-26 16:00:00
2004-03-26 17:00:00,1180.0,1023.0,886.0,1588.0,966.0,14.2,43.3,0.6982,2.3,2004-03-26 17:00:00
2004-03-26 18:00:00,1168.0,1037.0,868.0,1580.0,990.0,12.1,45.6,0.6403,2.4,2004-03-26 18:00:00
2004-03-26 19:00:00,1168.0,1063.0,876.0,1540.0,944.0,10.4,48.0,0.6046,2.7,2004-03-26 19:00:00
2004-03-26 20:00:00,1140.0,1000.0,916.0,1490.0,962.0,10.0,51.1,0.628,2.6,2004-03-26 20:00:00
2004-03-26 21:00:00,1001.0,811.0,1097.0,1308.0,778.0,9.8,50.8,0.6172,1.5,2004-03-26 21:00:00
2004-03-26 22:00:00,953.0,743.0,1185.0,1252.0,690.0,9.7,50.4,0.6063,1.2,2004-03-26 22:00:00
2004-03-26 23:00:00,972.0,715.0,1237.0,1258.0,644.0,9.9,50.2,0.6103,1.1,2004-03-26 23:00:00
2004-03-27 00:00:00,1021.0,776.0,1144.0,1307.0,753.0,9.4,53.4,0.63,1.5,2004-03-27 00:00:00
2004-03-27 01:00:00,940.0,664.0,1290.0,1232.0,646.0,8.6,57.8,0.6488,1.0,2004-03-27 01:00:00
2004-03-27 02:00:00,1046.0,736.0,1142.0,1312.0,838.0,8.1,62.1,0.6746,1.2,2004-03-27 02:00:00
2004-03-27 03:00:00,1026.0,699.0,1191.0,1292.0,851.0,7.9,63.5,0.6777,1.1,2004-03-27 03:00:00
2004-03-27 04:00:00,983.0,698.0,1209.0,1296.0,801.0,7.4,64.8,0.6683,1.8,2004-03-27 04:00:00
2004-03-27 05:00:00,915.0,578.0,1417.0,1212.0,665.0,8.2,58.9,0.6444,0.8,2004-03-27 05:00:00
2004-03-27 06:00:00,935.0,615.0,1373.0,1250.0,717.0,6.3,66.6,0.641,0.9,2004-03-27 06:00:00
2004-03-27 07:00:00,976.0,669.0,1270.0,1266.0,795.0,7.2,62.9,0.6396,1.1,2004-03-27 07:00:00
2004-03-27 08:00:00,1124.0,842.0,1050.0,1418.0,936.0,7.2,63.9,0.65,1.5,2004-03-27 08:00:00
2004-03-27 09:00:00,1163.0,919.0,922.0,1530.0,1076.0,11.1,50.5,0.6654,1.8,2004-03-27 09:00:00
2004-03-27 10:00:00,1167.0,966.0,942.0,1520.0,1016.0,15.5,36.1,0.6313,2.1,2004-03-27 10:00:00
2004-03-27 11:00:00,1121.0,955.0,992.0,1451.0,834.0,17.8,29.2,0.592,2.1,2004-03-27 11:00:00
2004-03-27 12:00:00,1071.0,940.0,994.0,1449.0,756.0,17.6,30.1,0.6013,1.9,2004-03-27 12:00:00
2004-03-27 13:00:00,1065.0,979.0,950.0,1467.0,766.0,19.1,26.8,0.5861,2.1,2004-03-27 13:00:00
2004-03-27 14:00:00,1157.0,1072.0,888.0,1596.0,905.0,17.7,28.6,0.5735,2.5,2004-03-27 14:00:00
2004-03-27 15:00:00,1046.0,883.0,1051.0,1357.0,765.0,17.8,28.4,0.5737,1.9,2004-03-27 15:00:00
2004-03-27 16:00:00,1147.0,1042.0,934.0,1538.0,830.0,18.7,26.0,0.5555,2.2,2004-03-27 16:00:00
2004-03-27 17:00:00,1119.0,1022.0,916.0,1508.0,853.0,17.1,31.3,0.6038,2.3,2004-03-27 17:00:00
2004-03-27 18:00:00,1210.0,1062.0,886.0,1586.0,981.0,15.8,36.1,0.644,2.7,2004-03-27 18:00:00
2004-03-27 19:00:00,1306.0,1079.0,827.0,1621.0,1286.0,14.7,40.1,0.6657,3.0,2004-03-27 19:00:00
2004-03-27 20:00:00,1258.0,1057.0,841.0,1633.0,1244.0,13.6,44.9,0.6991,2.8,2004-03-27 20:00:00
2004-03-27 21:00:00,1148.0,930.0,948.0,1475.0,1056.0,12.5,48.1,0.6946,2.2,2004-03-27 21:00:00
2004-03-27 22:00:00,1108.0,848.0,1023.0,1421.0,1003.0,11.8,50.8,0.7042,1.6,2004-03-27 22:00:00
2004-03-27 23:00:00,1231.0,924.0,906.0,1483.0,1245.0,10.9,56.1,0.7326,2.1,2004-03-27 23:00:00
2004-03-28 00:00:00,1293.0,937.0,930.0,1464.0,1200.0,10.9,55.9,0.7277,2.3,2004-03-28 00:00:00
2004-03-28 01:00:00,1274.0,912.0,939.0,1451.0,1188.0,10.3,58.1,0.7278,2.3,2004-03-28 01:00:00
2004-03-28 02:00:00,1135.0,827.0,1013.0,1395.0,1070.0,9.3,62.2,0.7294,1.7,2004-03-28 02:00:00
2004-03-28 03:00:00,1151.0,911.0,935.0,1501.0,1075.0,8.2,66.7,0.7276,2.2,2004-03-28 03:00:00
